Item ID,Item_Description,Category,Year_Month_Str,Year,Month,Total_Qty_Sold,Num_Orders,Num_Days_With_Sales,Avg_Qty_Per_Order,Avg_Unit_Price,Median_Unit_Price,Min_Unit_Price,Max_Unit_Price,Std_Unit_Price,Price_Change_Pct,Total_Revenue,Qty_Lag_1,Qty_Lag_2,Qty_Lag_3,Qty_Rolling_3M_Avg,Qty_Rolling_6M_Avg,Qty_Growth_Pct,Lifetime_Total_Qty,Lifetime_Avg_Price,Months_Since_Launch
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2025-06,2025,6,20,5,5,4.0,78.6,79.0,76.0,80.0,1.52,-0.51,1576.0,19.0,10.0,20.0,16.33,19.83,5.26,309,79.55,13
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2025-07,2025,7,12,4,4,2.4,77.76,77.5,75.8,79.0,1.33,-1.07,926.0,20.0,19.0,10.0,16.33,18.17,-40.0,309,79.55,14
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2025-08,2025,8,5,3,3,1.67,79.0,79.0,79.0,79.0,0.0,1.59,395.0,12.0,20.0,19.0,17.0,19.5,-58.33,309,79.55,15
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2025-09,2025,9,1,1,1,1.0,80.0,80.0,80.0,80.0,0.0,1.27,80.0,5.0,12.0,20.0,12.33,14.33,-80.0,309,79.55,16
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2025-10,2025,10,1,1,1,1.0,82.0,82.0,82.0,82.0,0.0,2.5,82.0,1.0,5.0,12.0,6.0,11.17,0.0,309,79.55,17
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2025-11,2025,11,17,5,4,3.4,78.4,80.0,63.99,86.0,8.42,-4.39,1289.95,1.0,1.0,5.0,2.33,9.67,1600.0,309,79.55,18
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2025-12,2025,12,26,3,3,8.67,81.67,82.0,77.0,86.0,4.51,4.17,2048.0,17.0,1.0,1.0,6.33,9.33,52.94,309,79.55,19
S31-GRWBG2-GY07,Gardening Grow Bag Design 2 - Gray - 7 Gallon (35*30cm),Home & Living,2026-01,2026,1,26,6,6,4.33,88.7,86.0,85.18,103.0,7.01,8.61,2260.98,26.0,17.0,1.0,14.67,10.33,0.0,309,79.55,20
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-04,2024,4,10,4,4,2.5,79.5,79.5,79.0,80.0,0.58,0.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,484,80.25,0
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-05,2024,5,23,8,8,2.88,79.38,79.0,79.0,80.0,0.52,-0.15,1824.0,10.0,0.0,0.0,10.0,10.0,130.0,484,80.25,1
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-06,2024,6,35,10,8,3.5,79.3,79.0,79.0,80.0,0.48,-0.1,2773.0,23.0,10.0,0.0,16.5,16.5,52.17,484,80.25,2
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-07,2024,7,15,4,3,3.75,79.25,79.0,79.0,80.0,0.5,-0.06,1187.0,35.0,23.0,10.0,22.67,22.67,-57.14,484,80.25,3
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-08,2024,8,14,4,4,3.5,79.0,79.0,79.0,79.0,0.0,-0.32,1106.0,15.0,35.0,23.0,24.33,20.75,-6.67,484,80.25,4
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-09,2024,9,18,7,5,2.57,79.43,79.0,79.0,80.0,0.53,0.54,1430.0,14.0,15.0,35.0,21.33,19.4,28.57,484,80.25,5
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-10,2024,10,26,6,6,4.33,79.5,79.5,79.0,80.0,0.55,0.09,2063.0,18.0,14.0,15.0,15.67,19.17,44.44,484,80.25,6
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-11,2024,11,25,8,7,3.12,78.62,79.0,75.0,80.0,1.51,-1.11,1964.0,26.0,18.0,14.0,19.33,21.83,-3.85,484,80.25,7
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2024-12,2024,12,34,4,3,8.5,79.25,79.0,79.0,80.0,0.5,0.8,2690.0,25.0,26.0,18.0,23.0,22.17,36.0,484,80.25,8
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-01,2025,1,6,3,3,2.0,79.0,79.0,79.0,79.0,0.0,-0.32,474.0,34.0,25.0,26.0,28.33,22.0,-82.35,484,80.25,9
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-02,2025,2,23,9,8,2.56,76.9,77.0,75.0,80.0,1.77,-2.66,1767.61,6.0,34.0,25.0,21.67,20.5,283.33,484,80.25,10
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-03,2025,3,20,8,8,2.5,78.25,79.0,75.0,80.0,2.05,1.76,1554.0,23.0,6.0,34.0,21.0,22.0,-13.04,484,80.25,11
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-04,2025,4,18,3,3,4.5,78.47,79.0,75.89,80.0,1.79,0.28,1399.01,20.0,23.0,6.0,16.33,22.33,-10.0,484,80.25,12
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-05,2025,5,8,5,4,1.6,78.8,79.0,76.0,80.0,1.64,0.42,634.0,18.0,20.0,23.0,20.33,21.0,-55.56,484,80.25,13
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-06,2025,6,25,4,4,4.17,77.88,78.2,75.86,79.0,1.33,-1.17,1943.02,8.0,18.0,20.0,15.33,18.17,212.5,484,80.25,14
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-07,2025,7,9,3,3,3.0,77.91,77.4,77.33,79.0,0.94,0.04,697.99,25.0,8.0,18.0,17.0,16.67,-64.0,484,80.25,15
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-08,2025,8,41,5,5,8.2,79.4,79.0,79.0,80.0,0.55,1.91,3274.0,9.0,25.0,8.0,14.0,17.17,355.56,484,80.25,16
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-09,2025,9,21,4,4,5.25,81.0,81.0,80.0,82.0,1.15,2.02,1702.0,41.0,9.0,25.0,25.0,20.17,-48.78,484,80.25,17
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-10,2025,10,8,4,4,2.0,82.0,82.0,82.0,82.0,0.0,1.23,656.0,21.0,41.0,9.0,23.67,20.33,-61.9,484,80.25,18
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-11,2025,11,48,10,10,4.8,82.8,82.0,80.0,86.0,2.86,0.98,3958.0,8.0,21.0,41.0,23.33,18.67,500.0,484,80.25,19
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2025-12,2025,12,19,4,4,4.75,86.0,86.0,86.0,86.0,0.0,3.86,1634.0,48.0,8.0,21.0,25.67,25.33,-60.42,484,80.25,20
S31-GRWBG2-LB07,Gardening Grow Bag Design 2 - Light Brown - 7 Gallon (35*30cm),Home & Living,2026-01,2026,1,38,12,10,3.17,87.49,86.0,79.0,104.4,5.92,1.73,3348.7,19.0,48.0,8.0,25.0,24.33,100.0,484,80.25,21
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2024-06,2024,6,1,1,1,1.0,89.0,89.0,89.0,89.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,12,90.44,0
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2024-08,2024,8,1,1,1,1.0,89.0,89.0,89.0,89.0,0.0,0.0,89.0,1.0,0.0,0.0,1.0,1.0,0.0,12,90.44,2
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2024-11,2024,11,2,1,1,2.0,89.0,89.0,89.0,89.0,0.0,0.0,178.0,1.0,1.0,0.0,1.0,1.0,100.0,12,90.44,5
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2024-12,2024,12,1,1,1,1.0,89.0,89.0,89.0,89.0,0.0,0.0,89.0,2.0,1.0,1.0,1.33,1.33,-50.0,12,90.44,6
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2025-02,2025,2,1,1,1,1.0,89.0,89.0,89.0,89.0,0.0,0.0,89.0,1.0,2.0,1.0,1.33,1.25,0.0,12,90.44,8
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2025-03,2025,3,1,1,1,1.0,89.0,89.0,89.0,89.0,0.0,0.0,89.0,1.0,1.0,2.0,1.33,1.2,0.0,12,90.44,9
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2025-06,2025,6,3,1,1,3.0,89.0,89.0,89.0,89.0,0.0,0.0,267.0,1.0,1.0,1.0,1.0,1.17,200.0,12,90.44,12
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2025-07,2025,7,1,1,1,1.0,89.0,89.0,89.0,89.0,0.0,0.0,89.0,3.0,1.0,1.0,1.67,1.5,-66.67,12,90.44,13
S31-HNGORG-WTOR,Plastic Bird Like Hanger Organizer - White/Orange,Organizers,2025-12,2025,12,1,1,1,1.0,102.0,102.0,102.0,102.0,0.0,14.61,102.0,1.0,3.0,1.0,1.67,1.5,0.0,12,90.44,18
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-04,2024,4,10,10,9,1.0,189.0,189.0,189.0,189.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,295,194.82,0
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-06,2024,6,15,15,13,1.0,189.0,189.0,189.0,189.0,0.0,0.0,2835.0,10.0,0.0,0.0,10.0,10.0,50.0,295,194.82,2
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-07,2024,7,20,19,13,1.05,189.0,189.0,189.0,189.0,0.0,0.0,3780.0,15.0,10.0,0.0,12.5,12.5,33.33,295,194.82,3
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-08,2024,8,26,26,17,1.0,189.0,189.0,189.0,189.0,0.0,0.0,4914.0,20.0,15.0,10.0,15.0,15.0,30.0,295,194.82,4
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-09,2024,9,28,28,18,1.0,190.0,189.0,189.0,199.0,2.58,0.53,5320.0,26.0,20.0,15.0,20.33,17.75,7.69,295,194.82,5
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-10,2024,10,26,26,14,1.0,196.08,195.0,195.0,199.0,1.81,3.2,5098.0,28.0,26.0,20.0,24.67,19.8,-7.14,295,194.82,6
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-11,2024,11,20,18,13,1.11,196.11,195.0,195.0,199.0,1.84,0.02,3920.0,26.0,28.0,26.0,26.67,20.83,-23.08,295,194.82,7
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2024-12,2024,12,22,17,7,1.29,195.71,195.0,195.0,199.0,1.57,-0.2,4310.0,20.0,26.0,28.0,24.67,22.5,10.0,295,194.82,8
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-01,2025,1,16,15,13,1.07,195.8,195.0,195.0,199.0,1.66,0.05,3132.0,22.0,20.0,26.0,22.67,23.67,-27.27,295,194.82,9
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-02,2025,2,3,3,2,1.0,197.01,196.01,196.01,199.0,1.73,0.62,591.02,16.0,22.0,20.0,19.33,23.0,-81.25,295,194.82,10
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-03,2025,3,18,17,12,1.06,195.71,195.0,195.0,199.0,1.57,-0.66,3526.0,3.0,16.0,22.0,13.67,19.17,500.0,295,194.82,11
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-04,2025,4,5,5,5,1.0,195.8,195.0,195.0,199.0,1.79,0.05,979.0,18.0,3.0,16.0,12.33,17.5,-72.22,295,194.82,12
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-06,2025,6,12,12,9,1.0,196.33,195.0,195.0,199.0,1.97,0.27,2356.0,5.0,18.0,3.0,8.67,14.0,140.0,295,194.82,14
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-07,2025,7,11,11,9,1.0,196.45,195.0,195.0,199.0,2.02,0.06,2161.0,12.0,5.0,18.0,11.67,12.67,-8.33,295,194.82,15
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-08,2025,8,15,13,9,1.15,196.23,195.0,195.0,199.0,1.92,-0.11,2941.0,11.0,12.0,5.0,9.33,10.83,36.36,295,194.82,16
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-09,2025,9,11,11,9,1.0,199.18,199.0,195.0,210.0,4.14,1.5,2191.0,15.0,11.0,12.0,12.67,10.67,-26.67,295,194.82,17
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-10,2025,10,9,9,7,1.0,199.89,200.0,199.0,200.0,0.33,0.36,1799.0,11.0,15.0,11.0,12.33,12.0,-18.18,295,194.82,18
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-11,2025,11,7,7,7,1.0,207.14,210.0,200.0,210.0,4.88,3.63,1450.0,9.0,11.0,15.0,11.67,10.5,-22.22,295,194.82,19
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2025-12,2025,12,15,11,7,1.36,207.29,209.0,170.17,238.0,15.48,0.07,2960.85,7.0,9.0,11.0,9.0,10.83,114.29,295,194.82,20
S31-LMSWST-BN95,Plain Leather Magsafe Snap On Wallet with Stand - Brown 9.5,Wallets & Cases,2026-01,2026,1,6,6,6,1.0,204.67,208.0,175.0,220.0,15.28,-1.26,1228.0,15.0,7.0,9.0,10.33,11.33,-60.0,295,194.82,21
S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,Wallets & Cases,2025-07,2025,7,1,1,1,1.0,199.0,199.0,199.0,199.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,49,204.92,-1
S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,Wallets & Cases,2025-08,2025,8,14,14,12,1.0,199.0,199.0,199.0,199.0,0.0,0.0,2786.0,1.0,0.0,0.0,1.0,1.0,1300.0,49,204.92,0
S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,Wallets & Cases,2025-09,2025,9,4,4,2,1.0,201.75,199.0,199.0,210.0,5.5,1.38,807.0,14.0,1.0,0.0,7.5,7.5,-71.43,49,204.92,1
S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,Wallets & Cases,2025-11,2025,11,1,1,1,1.0,210.0,210.0,210.0,210.0,0.0,4.09,210.0,4.0,14.0,1.0,6.33,6.33,-75.0,49,204.92,3
S31-LMSWST-DBLM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue 9.5,Wallets & Cases,2025-12,2025,12,29,17,10,1.71,210.59,210.0,210.0,220.0,2.43,0.28,6100.0,1.0,4.0,14.0,6.33,5.0,2800.0,49,204.92,4
S31-LMSWST-DBLU,Plain Leather Magsafe Snap On Wallet with Stand - Dark Blue,Wallets & Cases,2025-08,2025,8,1,1,1,1.0,133.79,133.79,133.79,133.79,0.0,0.0,133.79,0.0,0.0,0.0,0.0,0.0,0.0,1,133.79,-1
S31-LMSWST-DGNM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Green 9.5,Wallets & Cases,2025-08,2025,8,4,4,4,1.0,199.0,199.0,199.0,199.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,32,204.63,0
S31-LMSWST-DGNM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Green 9.5,Wallets & Cases,2025-09,2025,9,8,8,7,1.0,200.5,199.0,199.0,210.0,3.85,0.75,1604.0,4.0,0.0,0.0,4.0,4.0,100.0,32,204.63,1
S31-LMSWST-DGNM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Green 9.5,Wallets & Cases,2025-10,2025,10,4,4,4,1.0,199.75,200.0,199.0,200.0,0.5,-0.37,799.0,8.0,4.0,0.0,6.0,6.0,-50.0,32,204.63,2
S31-LMSWST-DGNM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Green 9.5,Wallets & Cases,2025-11,2025,11,1,1,1,1.0,210.0,210.0,210.0,210.0,0.0,5.13,210.0,4.0,8.0,4.0,5.33,5.33,-75.0,32,204.63,3
S31-LMSWST-DGNM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Green 9.5,Wallets & Cases,2025-12,2025,12,3,3,3,1.0,210.0,210.0,210.0,210.0,0.0,0.0,630.0,1.0,4.0,8.0,4.33,4.25,200.0,32,204.63,4
S31-LMSWST-DGNM,Plain Leather Magsafe Snap On Wallet with Stand - Dark Green 9.5,Wallets & Cases,2026-01,2026,1,12,10,10,1.2,210.0,210.0,210.0,210.0,0.0,0.0,2520.0,3.0,1.0,4.0,2.67,4.0,300.0,32,204.63,5
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-04,2024,4,10,10,8,1.0,189.0,189.0,189.0,189.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,199,193.17,0
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-06,2024,6,6,6,6,1.0,189.0,189.0,189.0,189.0,0.0,0.0,1134.0,10.0,0.0,0.0,10.0,10.0,-40.0,199,193.17,2
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-07,2024,7,11,11,9,1.0,189.0,189.0,189.0,189.0,0.0,0.0,2079.0,6.0,10.0,0.0,8.0,8.0,83.33,199,193.17,3
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-08,2024,8,21,21,11,1.0,189.0,189.0,189.0,189.0,0.0,0.0,3969.0,11.0,6.0,10.0,9.0,9.0,90.91,199,193.17,4
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-09,2024,9,12,12,12,1.0,190.5,189.0,189.0,195.0,2.71,0.79,2286.0,21.0,11.0,6.0,12.67,12.0,-42.86,199,193.17,5
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-10,2024,10,30,2,2,15.0,192.0,192.0,189.0,195.0,4.24,0.79,5676.0,12.0,21.0,11.0,14.67,12.0,150.0,199,193.17,6
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-11,2024,11,10,10,8,1.0,196.2,195.0,195.0,199.0,1.93,2.19,1962.0,30.0,12.0,21.0,21.0,15.0,-66.67,199,193.17,7
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2024-12,2024,12,25,25,18,1.0,195.96,195.0,195.0,199.0,1.74,-0.12,4899.0,10.0,30.0,12.0,17.33,15.0,150.0,199,193.17,8
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-01,2025,1,5,5,5,1.0,195.0,195.0,195.0,195.0,0.0,-0.49,975.0,25.0,10.0,30.0,21.67,18.17,-80.0,199,193.17,9
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-02,2025,2,15,15,14,1.0,194.87,195.0,193.03,195.0,0.51,-0.07,2923.03,5.0,25.0,10.0,13.33,17.17,200.0,199,193.17,10
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-03,2025,3,16,16,13,1.0,195.75,195.0,195.0,199.0,1.61,0.45,3132.0,15.0,5.0,25.0,15.0,16.17,6.67,199,193.17,11
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-04,2025,4,12,12,9,1.0,196.0,195.0,195.0,199.0,1.81,0.13,2352.0,16.0,15.0,5.0,12.0,16.83,-25.0,199,193.17,12
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-05,2025,5,10,10,9,1.0,195.0,195.0,195.0,195.02,0.01,-0.51,1950.02,12.0,16.0,15.0,14.33,13.83,-16.67,199,193.17,13
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-06,2025,6,6,6,6,1.0,197.0,197.0,195.0,199.0,2.19,1.03,1182.0,10.0,12.0,16.0,12.67,13.83,-40.0,199,193.17,14
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-07,2025,7,5,5,3,1.0,187.16,199.0,143.78,199.0,24.31,-4.99,935.78,6.0,10.0,12.0,9.33,10.67,-16.67,199,193.17,15
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-08,2025,8,4,4,4,1.0,195.0,195.0,195.0,195.0,0.0,4.19,780.0,5.0,6.0,10.0,7.0,10.67,-20.0,199,193.17,16
S31-LMSWST-GR95,Plain Leather Magsafe Snap On Wallet with Stand - Green 9.5,Wallets & Cases,2025-11,2025,11,1,1,1,1.0,200.0,200.0,200.0,200.0,0.0,2.56,200.0,4.0,5.0,6.0,5.0,8.83,-75.0,199,193.17,19
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-04,2024,4,10,9,8,1.11,189.0,189.0,189.0,189.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,304,194.24,0
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-06,2024,6,13,13,11,1.0,189.0,189.0,189.0,189.0,0.0,0.0,2457.0,10.0,0.0,0.0,10.0,10.0,30.0,304,194.24,2
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-07,2024,7,20,20,16,1.0,189.0,189.0,189.0,189.0,0.0,0.0,3780.0,13.0,10.0,0.0,11.5,11.5,53.85,304,194.24,3
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-08,2024,8,26,26,15,1.0,189.0,189.0,189.0,189.0,0.0,0.0,4914.0,20.0,13.0,10.0,14.33,14.33,30.0,304,194.24,4
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-09,2024,9,18,18,14,1.0,190.22,189.0,189.0,199.0,2.92,0.65,3424.0,26.0,20.0,13.0,19.67,17.25,-30.77,304,194.24,5
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-10,2024,10,35,33,21,1.06,196.21,195.0,195.0,199.0,1.87,3.15,6869.0,18.0,26.0,20.0,21.33,17.4,94.44,304,194.24,6
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-11,2024,11,13,13,11,1.0,196.85,195.0,195.0,199.0,2.08,0.33,2559.0,35.0,18.0,26.0,26.33,20.33,-62.86,304,194.24,7
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2024-12,2024,12,36,29,21,1.24,195.83,195.0,195.0,199.0,1.65,-0.52,7072.0,13.0,35.0,18.0,22.0,20.83,176.92,304,194.24,8
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2025-01,2025,1,8,8,8,1.0,197.0,197.0,195.0,199.0,2.14,0.6,1576.0,36.0,13.0,35.0,28.0,24.67,-77.78,304,194.24,9
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2025-02,2025,2,22,21,13,1.05,195.14,195.0,195.0,196.01,0.36,-0.94,4293.03,8.0,36.0,13.0,19.0,22.67,175.0,304,194.24,10
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2025-03,2025,3,33,31,20,1.06,195.77,195.0,195.0,199.0,1.61,0.32,6463.0,22.0,8.0,36.0,22.0,22.0,50.0,304,194.24,11
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2025-04,2025,4,10,10,9,1.0,196.6,195.0,195.0,199.0,2.07,0.42,1966.0,33.0,22.0,8.0,21.0,24.5,-69.7,304,194.24,12
S31-LMSWST-NV95,Plain Leather Magsafe Snap On Wallet with Stand - Navy 9.5,Wallets & Cases,2025-05,2025,5,3,3,2,1.0,197.67,199.0,195.0,199.0,2.31,0.54,593.0,10.0,33.0,22.0,21.67,20.33,-70.0,304,194.24,13
